source,target
3295402276,1155470031225884675
613337428,1155470031225884675
916177498567860224,1155470031225884675
1092753985679835136,1155470031225884675
1871786930,1155470031225884675
810072936493318144,1155470031225884675
1340672663090544641,1347619082682720256
1215941850336571393,1347619082682720256
3295402276,1262226849540780032
1344219247413784577,1262226849540780032
1306642736607567872,1262226849540780032
1097271178287288320,1262226849540780032
910577616477974529,1262226849540780032
985425300292022273,1262226849540780032
1386665419977723906,1262226849540780032
1356227332504236040,1347619082682720256
889112364,1347619082682720256
994444553875869696,1347619082682720256
1326668262298574848,1347619082682720256
1325918957656809472,1347619082682720256
2307675307,814819045786591232
14277276,814819045786591232
35203319,814819045786591232
794815,814819045786591232
1097258235680227329,814819045786591232
1138949918016659457,923067432654331904
2233630192,923067432654331904
966889263655673858,814819045786591232
910577616477974529,814819045786591232
724097388059578369,814819045786591232
66994371,814819045786591232
1194862090990710784,814819045786591232
767264761247522816,883335021943279618
30163132,883335021943279618
1117137760081580033,883335021943279618
211217214,883335021943279618
407581986,883335021943279618
1384862715836043267,883335021943279618
814819045786591232,883335021943279618
1249986503868121090,923067432654331904
108286674,19478383
615927039,19478383
1264433760,19478383
1376615987399815174,923067432654331904
1385827742982107136,19478383
713325433006063616,19478383
840922607654445058,19478383
980785548720709637,19478383
277551458,19478383
1109977455417282566,19478383
1264433760,715901816857358336
108286674,715901816857358336
855147162761658369,19478383
2727683563,19478383
724097388059578369,19478383
241119276,19478383
1303713480,19478383
1644585121,19478383
806175180682838016,19478383
43156471,19478383
178497423,19478383
53050307,19478383
2908107542,715901816857358336
18244332,715901816857358336
2711212681,715901816857358336
1269428314222944257,12
35623096,12
978265628426432512,12
862437395505049600,12
27725354,12
1080504024695222273,12
86320290,12
1127323062616186881,12
3333052551,12
885426541185818625,12
1130989956443365378,12
802246546607644672,12
1435461,12
116161933,12
3430392214,12
94199200,12
68678236,12
1380905765846716417,12
605610526,12
68746721,12
1269428314222944257,44196397
16388619,44196397
1221483876184481792,44196397
768429075568492544,44196397
55283925,44196397
1331001884367196163,44196397
1385827742982107136,44196397
96069848,44196397
709510411054256128,44196397
35623096,44196397
861926908270956544,44196397
33272257,44196397
628670530,44196397
948674083272630273,44196397
1161491322835996673,44196397
1268339456404226048,44196397
951888527079497728,44196397
2929078309,44196397
190179815,44196397
205465271,44196397
90480218,44196397
1159869396510097409,44196397
2780160717,44196397
1127323062616186881,44196397
895814938995957760,44196397
1044680669388001281,44196397
1192767757697404930,44196397
876083623711174657,44196397
1163704120882147328,44196397
3333052551,44196397
785825439935700992,44196397
1379603188811186180,44196397
15335709,44196397
1083739740682309633,44196397
18244332,44196397
36524036,44196397
885426541185818625,44196397
200408167,44196397
1130989956443365378,44196397
908230076,44196397
811905282863415296,44196397
1025638818068590592,44196397
1435461,44196397
1034449225235476480,44196397
4374719908,44196397
12164982,44196397
1053697748321501184,44196397
38814672,44196397
116161933,44196397
1382910679,44196397
1075040249431158784,44196397
2263289905,44196397
2523283471,44196397
1088540137,44196397
87704715,44196397
4506389663,44196397
965302152800407553,44196397
1324039292,44196397
1040957608109195264,44196397
31618785,44196397
755263167421222912,44196397
16134137,44196397
847162226914013185,44196397
15651068,44196397
1282208331256365056,44196397
20748873,44196397
1179080514701008901,44196397
1328795920666931203,44196397
68746721,44196397
16601337,44196397
1343450217417359361,44196397
1594508888,44196397
1217077743654801408,44196397
321299775,44196397
1306527138527444993,44196397
2923411356,44196397
328415084,44196397
34554134,44196397
66994371,715901816857358336
309007739,715901816857358336
738752276836306944,715901816857358336
890844439442325504,715901816857358336
806175180682838016,715901816857358336
89729309,715901816857358336
270852114,715901816857358336
1037045225716436998,715901816857358336
1246730401063809025,715901816857358336
1260209190884294657,715901816857358336
1252829856892518401,12
1193923555404255232,12
3111214222,12
1324308850774843392,12
1000782632970420224,12
1258350928501014529,12
17735070,12
1275448397835595783,12
1362124680400936962,12
2322985676,12
1318550018991718403,12
1081313375991353344,12
27621566,12
314847369,12
1254151439254982657,12
25015865,12
1948414496,12
19476668,12
1264377739890561026,12
1388686209485090819,12
22643279,12
120696305,12
773485929969414148,12
4602838992,12
782528213637619712,12
1373664574810025992,12
527428804,12
2729348017,12
1048594187875172352,12
14065835,12
18078238,12
209977053,12
923264388,12
1103615512926408704,12
38744714,12
1108597836755755009,12
1391380485646036993,12
1364736579164647441,12
33315710,12
934402811286212609,12
113740045,12
845621678440955904,12
1117137760081580033,12
187289134,12
2966247064,12
544656283,12
2674605384,12
1098654326,12
1392607900435197956,12
1303713480,12
1169177872151367681,12
762140957793918978,12
48971936,12
234462803,12
4700108773,12
211217214,12
180430375,12
148838113,12
81236589,12
3025082120,12
203145888,12
57189233,12
243191704,12
1289369408,12
163488122,12
16332341,12
