post,user
1399489748713025544,965302152800407553
1399489744204075019,467513287
1399489675115499525,862919734949531648
1399489675115499525,1602996878
1399489665103630338,467513287
1399205594398027779,136489548
1399205594398027779,93818188
1399489182729392136,309749985
1399489182729392136,31618785
1399343118093361152,1602996878
1399489031893774339,309749985
1399489031893774339,1368261032066621588
1399489447146758145,965302152800407553
1399489441874411520,965302152800407553
1399489441115394050,965302152800407553
1399489440259710976,965302152800407553
1399489426091245568,467513287
1399489403051986944,467513287
1399489343618633729,965302152800407553
1399489343157411852,965302152800407553
1399489342507261957,965302152800407553
1399489342050086912,965302152800407553
1399489331656601601,965302152800407553
1399489161506217984,467513287
1399489000860225537,467513287
1399488998607933447,467513287
1399488984888365067,63777448
1399488984888365067,68451113
1399488984888365067,34604706
1399488984888365067,235213723
1399488977930014724,467513287
1399488975916707845,467513287
1399487871208374274,291831562
1399487433448824837,884022229
1399487355266928641,291831562
1399487348409253890,291831562
1399487001594843149,1167145117452570626
1399487001594843149,935750757751640066
1399486350655688707,541803893
1399486293822869508,291831562
1399486218136690691,291831562
1399486212411437057,1368227387985526787
1399486208783183872,291831562
1399486166412443648,235684766
1399486064016781312,291831562
1399485997423939594,291831562
1399485950879846406,24914741
1399485950879846406,458432868
1399485647610683402,1365037396807602177
1399485643336687617,467513287
1399485641390530560,932713839409364992
1399485639289081864,467513287
1399485486687821824,235684766
1399485101914968069,235684766
1399485069421473792,235684766
1399485068578488324,33557787
1399484774448877569,70205946
1399484747911401483,235684766
1399484728433053706,235684766
1399484560593784834,25347465
1399484560593784834,1733767189
1399484560593784834,1957401379
1399484560593784834,147638041
1399484267198099464,1365033981696237571
1399484267198099464,1340984230155874304
1399484267198099464,1384118966986043392
1399484267198099464,1286035322023927809
1399484267198099464,null
1399484267198099464,774300527249203200
1399484267198099464,1347912783803908096
1399484267198099464,1355257214529892352
1399484267198099464,914223930470256650
1399484256074731522,1365033981696237571
1399484256074731522,1392264550947467271
1399484256074731522,1304078690180104192
1399484256074731522,1315453145930240000
1399484256074731522,1361294055142019072
1399484256074731522,1293251798774558721
1399484256074731522,2550042888
1399484256074731522,1364806129717563394
1399484245945499655,1293251798774558721
1399484245945499655,1364806129717563394
1399484245945499655,1365033981696237571
1399484245945499655,1392264550947467271
1399484245945499655,1361294055142019072
1399484245945499655,2550042888
1399484245945499655,1315453145930240000
1399484245945499655,1304078690180104192
1399484194158436355,1340984230155874304
1399484194158436355,1286035322023927809
1399484194158436355,914223930470256650
1399484194158436355,1102220296302616576
1399484194158436355,1355257214529892352
1399484194158436355,1384118966986043392
1399484194158436355,1347912783803908096
1399484194158436355,1365033981696237571
1399484194158436355,null
1399484139032690689,15097566
1399484003321851908,235684766
1399483996170604544,1315453145930240000
1399483996170604544,1361294055142019072
1399483996170604544,2550042888
1399483996170604544,1365033981696237571
1399483996170604544,1304078690180104192
1399483996170604544,1364806129717563394
1399483996170604544,1293251798774558721
1399483996170604544,1392264550947467271
1399483983205961732,1392264550947467271
1399483983205961732,1293251798774558721
1399483983205961732,1364806129717563394
1399483983205961732,1361294055142019072
1399483983205961732,1315453145930240000
1399483983205961732,1365033981696237571
1399483983205961732,2550042888
1399483983205961732,1304078690180104192
1399483820366307328,3044723941
1399483751885836289,1365033981696237571
1399483746341068801,1365037396807602177
1399483741479768067,1365033981696237571
1399483739881840640,1365033981696237571
1399483739881840640,1304078690180104192
1399483739881840640,1361294055142019072
1399483739881840640,2550042888
1399483739881840640,1315453145930240000
1399483739881840640,1293251798774558721
1399483739881840640,1392264550947467271
1399483739881840640,1364806129717563394
1399483723985440768,1365037396807602177
1399483710634921989,1365033981696237571
1399483692830052359,1368227387985526787
1399483683099262980,489234750
1399483680947675137,1365037396807602177
1399483626488844293,1392264550947467271
1399483626488844293,1304078690180104192
1399483626488844293,1315453145930240000
1399483626488844293,2550042888
1399483626488844293,1361294055142019072
1399483626488844293,1365033981696237571
1399483626488844293,1293251798774558721
1399483626488844293,1364806129717563394
1399483618574077953,914223930470256650
1399483618574077953,null
1399483618574077953,1340984230155874304
1399483618574077953,1365033981696237571
1399483618574077953,1355257214529892352
1399483618574077953,1384118966986043392
1399483618574077953,1347912783803908096
1399483618574077953,1286035322023927809
1399483618574077953,774300527249203200
1399483612593020931,2550042888
1399483612593020931,1365033981696237571
1399483612593020931,1361294055142019072
1399483612593020931,1293251798774558721
1399483612593020931,1392264550947467271
1399483612593020931,1315453145930240000
1399483612593020931,1304078690180104192
1399483612593020931,1364806129717563394
1399483609933877255,1286035322023927809
1399483609933877255,null
1399483609933877255,1355257214529892352
1399483609933877255,1347912783803908096
1399483609933877255,1384118966986043392
1399483609933877255,914223930470256650
1399483609933877255,1365033981696237571
1399483609933877255,1102220296302616576
1399483609933877255,1340984230155874304
1399483604342906882,1304078690180104192
1399483604342906882,1365033981696237571
1399483604342906882,1392264550947467271
1399483604342906882,1364806129717563394
1399483604342906882,1293251798774558721
1399483604342906882,1315453145930240000
1399483604342906882,2550042888
1399483604342906882,1361294055142019072
1399483514605785088,1097920474338729986
1399483514605785088,1286129538272026629
1399483514605785088,1171875220451463168
1399483514605785088,1305615969663045632
1399483514605785088,1355257214529892352
1399483514605785088,1156700630469238784
1399483514605785088,1070730960671395840
1399483514605785088,1367152607584808965
1399483514605785088,1102220296302616576
1399483514605785088,2550042888
1399483514605785088,914223930470256650
1399483514605785088,1357353514381508612
1399483514605785088,1358467991436996608
1399483514605785088,717773890542395392
1399483514605785088,788046893309915136
1399483514605785088,1365037396807602177
1399483514605785088,1296508022299283457
1399483514605785088,1347912783803908096
1399483514605785088,1320824068996845568
1399483514605785088,1244686007540350976
1399483514605785088,1318329890450624512
1399483514605785088,1499227790
1399483514605785088,1340984230155874304
1399483514605785088,1301296066026000390
1399483514605785088,1297476011785883648
1399483514605785088,1384118966986043392
1399483514605785088,1304078690180104192
1399483514605785088,1286035322023927809
1399483514605785088,985155071301312512
1399483514605785088,null
1399483514605785088,774300527249203200
1399483514605785088,1329195238703951874
1399483514605785088,1283152309892128773
1399483514605785088,1353378432718090242
1399483514605785088,1257035891383635968
1399483486424211458,1384118966986043392
1399483486424211458,2550042888
1399483486424211458,1297476011785883648
1399483486424211458,1347912783803908096
1399483486424211458,1304078690180104192
1399483486424211458,1244686007540350976
1399483486424211458,1340984230155874304
1399483486424211458,1286035322023927809
1399483486424211458,914223930470256650
1399483486424211458,1301296066026000390
1399483486424211458,1318329890450624512
1399483486424211458,null
1399483486424211458,1499227790
1399483486424211458,774300527249203200
1399483486424211458,1355257214529892352
1399483486424211458,717773890542395392
1399483486424211458,1320824068996845568
1399483423207612418,9570452
1399483423207612418,889269488092315648
1399483384922099722,1365037396807602177
1399483336767295489,1368227387985526787
1399483322250760198,1365033981696237571
1399483299454722048,1733767189
1399483299454722048,147638041
1399483299454722048,25347465
1399483298737446914,1304078690180104192
1399483298737446914,1315453145930240000
1399483298737446914,1364806129717563394
1399483298737446914,1361294055142019072
1399483298737446914,1293251798774558721
1399483298737446914,1392264550947467271
1399483298737446914,2550042888
1399483298737446914,1365033981696237571
1399483227211972610,2550042888
1399483227211972610,1304078690180104192
1399483227211972610,1293251798774558721
1399483227211972610,1315453145930240000
1399483227211972610,1365033981696237571
1399483227211972610,1392264550947467271
1399483227211972610,1364806129717563394
1399483227211972610,1361294055142019072
1399483207234592776,1044298030512570368
1399483157825703939,1368227387985526787
1399483138032783361,1368227387985526787
1399483138032783361,1365037396807602177
1399483138032783361,1329800192871292930
1399483138032783361,1181007900283752448
1399483138032783361,1371813720884719619
1399483138032783361,1096089120437399554
1399483138032783361,1397994673780756484
1399483138032783361,1398731157135663105
1399483138032783361,1342812984234680320
1399483120131391489,1181007900283752448
1399483120131391489,1378463693818712068
1399483120131391489,1203675261750972417
1399483120131391489,1329800192871292930
1399483120131391489,483747478
1399483120131391489,1398759656802115591
1399483120131391489,1342812984234680320
1399483120131391489,1096089120437399554
1399483120131391489,1371813720884719619
1399483120131391489,1399079097490358275
1399483120131391489,1368227387985526787
1399483120131391489,1398820162732793859
1399483120131391489,1397994673780756484
1399483120131391489,1225584040373374982
1399483120131391489,1398731157135663105
1399483120131391489,1398306244730003461
1399483019262636032,1365037396807602177
1399483016498515970,1365033981696237571
1399477493359419395,1368261032066621588
1399415154354315270,555031989
1399415154354315270,75673231
1399415154354315270,2344530218
1399415154354315270,4836879915
1399383350167621635,24914741
1399474702058467328,1361294055142019072
1399474702058467328,1365033981696237571
1399474702058467328,1398560831130963968
1399474702058467328,1315453145930240000
1399474702058467328,2550042888
1399474702058467328,1278389989966073856
1399474702058467328,1293251798774558721
1399474702058467328,1138949918016659457
1399474702058467328,581933492
1399474702058467328,1249986503868121090
1399474702058467328,1344866135364300802
1399474702058467328,1357353514381508612
1399474702058467328,1227009675692052481
1399474702058467328,2233630192
1399474702058467328,1392264550947467271
1399474702058467328,1304078690180104192
1399474702058467328,1386017079883620357
1399474702058467328,1288724121443086336
1399474702058467328,1334214382620962817
1398033619977920513,1355257214529892352
1398033619977920513,1156700630469238784
1398033619977920513,1318329890450624512
1398033619977920513,1384118966986043392
1398033619977920513,717773890542395392
1398033619977920513,1301296066026000390
1398033619977920513,1499227790
1398033619977920513,1257035891383635968
1398033619977920513,null
1398033619977920513,1297476011785883648
1398033619977920513,1340984230155874304
1398033619977920513,788046893309915136
1398033619977920513,2550042888
1398033619977920513,1244686007540350976
1398033619977920513,1283152309892128773
1398033619977920513,1358467991436996608
1398033619977920513,774300527249203200
1398033619977920513,1353378432718090242
1398033619977920513,1171875220451463168
1398033619977920513,1305615969663045632
1398033619977920513,1357353514381508612
1398033619977920513,1286129538272026629
1398033619977920513,1347912783803908096
1398033619977920513,985155071301312512
1398033619977920513,1097920474338729986
1398033619977920513,1296508022299283457
1398033619977920513,1367152607584808965
1398033619977920513,1365037396807602177
1398033619977920513,1070730960671395840
1398033619977920513,1304078690180104192
1398033619977920513,1320824068996845568
1398033619977920513,1329195238703951874
1398033619977920513,914223930470256650
1398033619977920513,1286035322023927809
1397590170816352256,1304078690180104192
1397590170816352256,774300527249203200
1397590170816352256,1499227790
1397590170816352256,null
1397590170816352256,1301296066026000390
1397590170816352256,1297476011785883648
1397590170816352256,1318329890450624512
1397590170816352256,914223930470256650
1397590170816352256,1244686007540350976
1397590170816352256,1320824068996845568
1397590170816352256,1347912783803908096
1397590170816352256,1340984230155874304
1397590170816352256,2550042888
1397590170816352256,717773890542395392
1397590170816352256,1286035322023927809
1397590170816352256,1384118966986043392
1399481723189141504,147638041
1399481723189141504,25347465
1399483001621434369,1371813720884719619
1399483001621434369,1329800192871292930
1399483001621434369,1398820162732793859
1399483001621434369,1365037396807602177
1399483001621434369,1203675261750972417
1399483001621434369,1225584040373374982
1399483001621434369,1399079097490358275
1399483001621434369,1398306244730003461
1399483001621434369,483747478
1399483001621434369,1342812984234680320
1399483001621434369,1398759656802115591
1399483001621434369,1368227387985526787
1399483001621434369,1096089120437399554
1399483001621434369,1398731157135663105
1399483001621434369,1378463693818712068
1399483001621434369,1397994673780756484
1399482989030133761,1365033981696237571
1399482973536276483,1368227387985526787
1399482880531763200,1365037396807602177
1399482850924187651,1365037396807602177
1399482839373074438,1365033981696237571
1399482824000999424,1355257214529892352
1399482805982277632,1365037396807602177
1399482706937921539,467513287
1399482668639739910,2550042888
1399482668639739910,2712597384
1399482668639739910,1364706724414898178
1399482668639739910,972823554990407681
1399482668639739910,1359203394343346178
1399482668639739910,1247101402846986247
1399482668639739910,1298743222865481728
1399482668639739910,1365033981696237571
1399482624360525827,1304078690180104192
1399482624360525827,2722066560
1399482624360525827,993149509365583873
1399482624360525827,1355257214529892352
1399482624360525827,1302966260058198016
1399482624360525827,2550042888
1399482624360525827,914223930470256650
1399482624360525827,1286035322023927809
1399482624360525827,1357353514381508612
1399482624360525827,1320801828775317508
1399482613253947394,1355257214529892352
1399482602155917313,1357353514381508612
1399482602155917313,914223930470256650
1399482602155917313,1304078690180104192
1399482602155917313,1302966260058198016
1399482602155917313,1286035322023927809
1399482602155917313,2722066560
1399482602155917313,2550042888
1399482602155917313,1320801828775317508
1399482602155917313,1355257214529892352
1399482602155917313,993149509365583873
1399482589652652037,1248395784544018432
1399482589652652037,1413992299
1399482589652652037,1330551278049632259
1399482589652652037,1355257214529892352
1399482589652652037,1346610095875108868
1399482589652652037,1295757565272502280
1399482589652652037,2907230222
1399482589652652037,1309199713443475457
1399482589652652037,1210922114309427200
1399482589652652037,2550042888
1399482583768043527,1355257214529892352
1399482583768043527,972823554990407681
1399482583768043527,1298743222865481728
1399482583768043527,2712597384
1399482583768043527,1364706724414898178
1399482583768043527,1247101402846986247
1399482583768043527,1359203394343346178
1399482583768043527,2550042888
1399482580882407445,1365033981696237571
1399482571415752720,1365037396807602177
1399482552784756742,1365033981696237571
1399482537731362816,1268797578604240896
1399482534669529088,1365037396807602177
1399482531968397315,50320307
1399482514889232384,1268797578604240896
1399482514759204866,1364806129717563394
1399482510170546177,1365037396807602177
1399482506890694661,1346610095875108868
1399482506890694661,2550042888
1399482506890694661,1295757565272502280
1399482506890694661,1309199713443475457
1399482506890694661,1210922114309427200
1399482506890694661,1330551278049632259
1399482506890694661,2907230222
1399482506890694661,1365033981696237571
1399482506890694661,1413992299
1399482506890694661,1355257214529892352
1399482501467357190,1365037396807602177
1399482500142047232,1365033981696237571
1399482500142047232,2712597384
1399482500142047232,2550042888
1399482500142047232,1298743222865481728
1399482500142047232,1364706724414898178
1399482500142047232,972823554990407681
1399482500142047232,1247101402846986247
1399482500142047232,1359203394343346178
1399482494647418886,1355257214529892352
1399482494647418886,1286035322023927809
1399482494647418886,1357353514381508612
1399482494647418886,1365033981696237571
1399482494647418886,1304078690180104192
1399482494647418886,993149509365583873
1399482494647418886,2722066560
1399482494647418886,2550042888
1399482494647418886,1302966260058198016
1399482494647418886,914223930470256650
1399482488066617346,1365033981696237571
1399482471792754689,1365033981696237571
1399482467472580608,1392264550947467271
1399482467472580608,1365033981696237571
1399482467472580608,1315453145930240000
1399482467472580608,1364806129717563394
1399482467472580608,1361294055142019072
1399482467472580608,2550042888
1399482467472580608,1293251798774558721
1399482467472580608,1304078690180104192
1399482458698141701,1365037396807602177
1399482437130981379,1365033981696237571
1399482398333706241,1365033981696237571
1399482389026459648,1355257214529892352
1399482385255866369,2550042888
1399482385255866369,1342959004243406848
1399482385255866369,1206910242929422336
1399482385255866369,1286035322023927809
1399482385255866369,null
1399482385255866369,1364806129717563394
1399482385255866369,1285356203615322114
1399482385255866369,1121693116782850048
1399482385255866369,1320801828775317508
1399482366746189825,1355257214529892352
1399482276975611914,1365037396807602177
1399482272999522313,15097566
1399482272999522313,1365033981696237571
1399482222323847170,1355257214529892352
1399482222323847170,1130891570
1399482215638110217,1365037396807602177
1399482212555317248,63777448
1399482212555317248,235213723
1399482212555317248,68451113
1399482212555317248,34604706
1399482200589062150,1355257214529892352
1399482060079833091,1364806129717563394
1399482060012756995,1365033981696237571
1399482059987599360,1365033981696237571
1399482059953999880,1365037396807602177
1399482059949760514,302135567
1399482059949760514,1365033981696237571
1399482059924574215,467513287
1399482059895316480,1365033981696237571
1399482059895234562,1355257214529892352
1399482059811344384,467513287
1399482059807236101,1365037396807602177
1399482047324897281,1365037396807602177
1399482013040758785,1364806129717563394
1399481981612838923,467513287
1399481976512561152,932713839409364992
1399481971533828097,467513287
1399481957663322115,467513287
1399481953716428803,932713839409364992
1399481948729495553,467513287
1399481938235334667,1365033981696237571
1399481883096911875,468446058
1399481806144028680,338084918
1399481806144028680,4506389663
1399481784077783040,302135567
1399481762938605571,15097566
1399481736833163266,1364806129717563394
1399481724271218688,1365037396807602177
1399481679568322562,63777448
1399481679568322562,34604706
1399481679568322562,235213723
1399481679568322562,68451113
1399481615626215429,1365033981696237571
1399481553399554049,1365033981696237571
1399481540464234496,1365033981696237571
1399481527143129092,1355257214529892352
1399481523787735042,1355257214529892352
1399481466585849856,1365033981696237571
1399481389515345921,1872853549
1399481389515345921,1339318979878215680
1399481384926801924,1374865037701996544
1399481384926801924,16880920
1399481272485957632,1355257214529892352
1399481209479208961,1355257214529892352
1399481183201808387,468446058
1399481149672538112,468446058
1399481128692629504,1355257214529892352
1399480834395185152,734179084247306240
1399480830242738182,467513287
1399480808516300801,1380905765846716417
1399480787364462598,467513287
1399480770062917632,1355257214529892352
1399480761137389574,1365037396807602177
1399480735271108617,243191704
1399480671505166336,1044298030512570368
1399475284185956356,1365037396807602177
1399475284185956356,1362006783506677760
1399475284185956356,972823554990407681
1399475284185956356,1368562506352955395
1399475284185956356,1359203394343346178
1399475284185956356,1302966260058198016
1399475284185956356,53749464
1399475284185956356,1385685404721025026
1399475284185956356,1304078690180104192
1399475284185956356,2550042888
1399475284185956356,1334214382620962817
1399475284185956356,1247101402846986247
1399475284185956356,1343845613687992321
1399475284185956356,1364706724414898178
1399475284185956356,2712597384
1399475284185956356,1298743222865481728
1399475284185956356,1210922114309427200
1399475284185956356,1355257214529892352
1399475012915113986,914223930470256650
1399475012915113986,1292894204822196229
1399475012915113986,2550042888
1399475012915113986,1302966260058198016
1399475012915113986,1249986503868121090
1399475012915113986,1357353514381508612
1399475012915113986,4825135239
1399475012915113986,1286035322023927809
1399475012915113986,1330880716662579201
1399475012915113986,1364757857158193152
1399475012915113986,993149509365583873
1399475012915113986,2722066560
1399475012915113986,1320801828775317508
1399475012915113986,1374821045333549061
1399475012915113986,1206995112145965057
1399475012915113986,1315453145930240000
1399475012915113986,1304078690180104192
1399475028677337091,1295757565272502280
1399475028677337091,1221550184192258050
1399475028677337091,943199979258236928
1399475028677337091,1176198495000244235
1399475028677337091,1346610095875108868
1399475028677337091,1178680286588149760
1399475028677337091,2907230222
1399475028677337091,1413992299
1399475028677337091,1248395784544018432
1399475028677337091,1210922114309427200
1399475028677337091,1309199713443475457
1399475028677337091,1093962187310317568
1399475028677337091,1334214382620962817
1399475028677337091,1330551278049632259
1399475028677337091,1377708817455185921
1399475028677337091,1333034705608994816
1399475028677337091,1379606218830983174
1399475028677337091,2550042888
1399475095727452161,1385685404721025026
1399475095727452161,53749464
1399475095727452161,2550042888
1399475095727452161,2712597384
1399475095727452161,1343845613687992321
1399475095727452161,1365037396807602177
1399475095727452161,1298743222865481728
1399475095727452161,1359203394343346178
1399475095727452161,972823554990407681
1399475095727452161,1368562506352955395
1399475095727452161,1210922114309427200
1399475095727452161,1247101402846986247
1399475095727452161,1364706724414898178
1399475095727452161,1334214382620962817
1399475095727452161,1302966260058198016
1399475095727452161,1362006783506677760
1399475095727452161,1304078690180104192
1399475309481713664,1295757565272502280
1399475309481713664,1346610095875108868
1399475309481713664,1093962187310317568
1399475309481713664,1248395784544018432
1399475309481713664,1355257214529892352
1399475309481713664,1210922114309427200
1399475309481713664,943199979258236928
1399475309481713664,1221550184192258050
1399475309481713664,1334214382620962817
1399475309481713664,1379606218830983174
1399475309481713664,1333034705608994816
1399475309481713664,1377708817455185921
1399475309481713664,1309199713443475457
1399475309481713664,1330551278049632259
1399475309481713664,1178680286588149760
1399475309481713664,2550042888
1399475309481713664,1413992299
1399475309481713664,2907230222
1399475309481713664,1176198495000244235
1399475400770785282,914223930470256650
1399475400770785282,2722066560
1399475400770785282,1286035322023927809
1399475400770785282,2550042888
1399475400770785282,4825135239
1399475400770785282,1357353514381508612
1399475400770785282,1304078690180104192
1399475400770785282,1206995112145965057
1399475400770785282,1374821045333549061
1399475400770785282,1365037396807602177
1399475400770785282,1364757857158193152
1399475400770785282,1320801828775317508
1399475400770785282,1249986503868121090
1399475400770785282,1355257214529892352
1399475400770785282,993149509365583873
1399475400770785282,1315453145930240000
1399475400770785282,1292894204822196229
1399475400770785282,1302966260058198016
1399475400770785282,1330880716662579201
1399474664620056581,1177618333497212930
1399474664620056581,1368227387985526787
1399474664620056581,1320801828775317508
1399474664620056581,2242968910
1399474664620056581,1141075932708593664
1399474664620056581,1342959004243406848
1399474664620056581,1096052425029574658
1399474664620056581,1285356203615322114
1399474664620056581,1346610095875108868
1399474664620056581,1243229746315571205
1399474664620056581,2550042888
1399474664620056581,1385685404721025026
1399474664620056581,1229796184396529670
1399474664620056581,1286035322023927809
1399474664620056581,null
1399474664620056581,1206910242929422336
1399474664620056581,1334214382620962817
1399474664620056581,1121693116782850048
1399474664620056581,803267493791932416
1399474664620056581,1247690692362715136
1399477275071074305,15097566
1399477630508978176,1130891570
1395826792817119239,1208307364442583040
1395826792817119239,1339318979878215680
1398065355344400385,847953026736201728
1398065355344400385,35714839
1398065355344400385,16880920
1399466069299957762,2712597384
1399466069299957762,1302966260058198016
1399466069299957762,53749464
1399466069299957762,1368562506352955395
1399466069299957762,1385685404721025026
1399466069299957762,1362006783506677760
1399466069299957762,1343845613687992321
1399466069299957762,1334214382620962817
1399466069299957762,972823554990407681
1399466069299957762,1304078690180104192
1399466069299957762,1298743222865481728
1399466069299957762,1364706724414898178
1399466069299957762,1365037396807602177
1399466069299957762,2550042888
1399466069299957762,1355257214529892352
1399466069299957762,1359203394343346178
1399466069299957762,1210922114309427200
1399466069299957762,1247101402846986247
1399469393973858312,1364757857158193152
1399469393973858312,2550042888
1399469393973858312,993149509365583873
1399469393973858312,1304078690180104192
1399469393973858312,1286035322023927809
1399469393973858312,1206995112145965057
1399469393973858312,1330880716662579201
1399469393973858312,1249986503868121090
1399469393973858312,1374821045333549061
1399469393973858312,1320801828775317508
1399469393973858312,1357353514381508612
1399469393973858312,1315453145930240000
1399469393973858312,4825135239
1399469393973858312,914223930470256650
1399469393973858312,2722066560
1399469393973858312,1292894204822196229
1399469393973858312,1355257214529892352
1399469393973858312,1302966260058198016
1399469045263515649,1377708817455185921
1399469045263515649,1221550184192258050
1399469045263515649,1334214382620962817
1399469045263515649,1413992299
1399469045263515649,2550042888
1399469045263515649,1346610095875108868
1399469045263515649,1330551278049632259
1399469045263515649,943199979258236928
1399469045263515649,1295757565272502280
1399469045263515649,1178680286588149760
1399469045263515649,1248395784544018432
1399469045263515649,1355257214529892352
1399469045263515649,1093962187310317568
1399469045263515649,1379606218830983174
1399469045263515649,1176198495000244235
1399469045263515649,1210922114309427200
1399469045263515649,2907230222
1399469045263515649,1333034705608994816
1399469045263515649,1309199713443475457
1399470237616119812,1285356203615322114
1399470237616119812,1229796184396529670
1399470237616119812,1177618333497212930
1399470237616119812,1368227387985526787
1399470237616119812,1334214382620962817
1399470237616119812,1096052425029574658
1399470237616119812,null
1399470237616119812,803267493791932416
1399470237616119812,1243229746315571205
1399470237616119812,1385685404721025026
1399470237616119812,1206910242929422336
1399470237616119812,1286035322023927809
1399470237616119812,2550042888
1399470237616119812,1346610095875108868
1399470237616119812,1121693116782850048
1399470237616119812,2242968910
1399470237616119812,1342959004243406848
1399470237616119812,1320801828775317508
1399470237616119812,1141075932708593664
1399470237616119812,1247690692362715136
1399470237616119812,1364806129717563394
1399336111416115201,2815077014
1399336111416115201,951168247
1399480418433441794,1346610095875108868
1399480418433441794,1348675290441150465
1399480418433441794,1295757565272502280
1399480418433441794,2907230222
1399480418433441794,1119513390467174400
1399480418433441794,1355257214529892352
1399480418433441794,1413992299
1399480418433441794,1309199713443475457
1399480418433441794,1330551278049632259
1399480418433441794,2550042888
1399480383364812809,1380905765846716417
1399480360652652544,467513287
1399480341832863747,467513287
1399480338158702596,467513287
1399480337667792897,3044723941
1399480335893680131,467513287
1399480332668317699,467513287
1399480329602220032,467513287
1399480323684110338,467513287
1399480320358072322,467513287
1399480315446448134,467513287
1399480312808288261,467513287
1399480305250148353,467513287
1399480295930355713,467513287
1399480292230844416,3044723941
1399480290381271041,467513287
1399480273570516993,1355257214529892352
1399480174090010634,467513287
1399480148383109122,1380905765846716417
1399480038123356161,34554134
1399479950714060802,467513287
1399479950655303686,1365037396807602177
1399479937120284674,467513287
1399479789044514818,1365037396807602177
1399479666382102530,968877914195398656
1399479406859542532,235213723
1399479406859542532,63777448
1399479406859542532,34604706
1399479406859542532,68451113
1399479346671276034,467513287
1399479331328565250,1355257214529892352
1399479312517042186,1355257214529892352
1399479241801142277,1355257214529892352
1399479220716380175,467513287
1399479202462810113,467513287
1399479149383897101,467513287
1399479139158069251,932713839409364992
1399479135299325957,932713839409364992
1399479131788787719,467513287
1399479128278155264,467513287
1399479127963541508,467513287
1399479126130626561,467513287
1399479122267680778,467513287
1399479120145403906,932713839409364992
1399479115594539016,932713839409364992
1399479114491432965,932713839409364992
1399479113493135367,932713839409364992
1399479111534485509,932713839409364992
1399479111429591041,932713839409364992
1399479108493512706,467513287
1399479107465973762,467513287
1399479105482076171,467513287
1399479104999768064,467513287
1399479103397535748,467513287
1399479101258358785,467513287
1399479101119946757,467513287
1399479099236753411,467513287
1399479097412231169,467513287
1399479097168957449,932713839409364992
1399479095457681411,467513287
1399479093469589513,467513287
1399479091527622661,932713839409364992
1399479091514986496,467513287
1399479089560436743,932713839409364992
1399479088578957321,932713839409364992
1399479084476928001,467513287
1399479081968848896,467513287
1399479080379105281,467513287
1399479079884181504,932713839409364992
1399479078319792136,467513287
1399479076360949762,467513287
1399479076096774149,932713839409364992
1399479074372915201,932713839409364992
1399479072347000839,467513287
1399479070287667202,467513287
1399479068261748746,467513287
1399479066303078412,467513287
1399479064310788100,932713839409364992
1399479057037811718,467513287
1399479055007858695,932713839409364992
1399479052927447040,932713839409364992
1399478780545191937,1380905765846716417
1399478704410181637,867738228937416705
1399478478001504261,1355257214529892352
1399478478001504261,1346610095875108868
1399478478001504261,1309199713443475457
1399478478001504261,1330551278049632259
1399478478001504261,2907230222
1399478478001504261,1119513390467174400
1399478478001504261,1413992299
1399478478001504261,2550042888
1399478478001504261,1295757565272502280
1399478478001504261,1348675290441150465
1399478225097695238,1355257214529892352
1399478079920218116,1309199713443475457
1399478079920218116,1413992299
1399478079920218116,1330551278049632259
1399478079920218116,2907230222
1399478079920218116,1348675290441150465
1399478079920218116,1119513390467174400
1399478079920218116,1295757565272502280
1399478079920218116,1346610095875108868
1399478079920218116,2550042888
1399478079920218116,1355257214529892352
1399477558350131202,1355257214529892352
1399477534731997188,2550042888
1399477534731997188,1330551278049632259
1399477534731997188,1309199713443475457
1399477534731997188,1346610095875108868
1399477534731997188,1348675290441150465
1399477534731997188,1295757565272502280
1399477534731997188,1119513390467174400
1399477534731997188,1413992299
1399477534731997188,2907230222
1399477534731997188,1355257214529892352
1399477494726774785,1392885900305174529
1399477367832186888,1355257214529892352
1399477367832186888,1309199713443475457
1399477367832186888,1346610095875108868
1399477367832186888,2907230222
1399477367832186888,2550042888
1399477367832186888,1348675290441150465
1399477367832186888,1295757565272502280
1399477367832186888,1413992299
1399477367832186888,1330551278049632259
1399477367832186888,1119513390467174400
1399477316842045450,989435649693536257
1399477316842045450,1001705731
1399477197044342784,2907230222
1399477197044342784,1413992299
1399477197044342784,1355257214529892352
1399477197044342784,1346610095875108868
1399477197044342784,1330551278049632259
1399477197044342784,1309199713443475457
1399477197044342784,1295757565272502280
1399477197044342784,1119513390467174400
1399477197044342784,2550042888
1399477197044342784,1348675290441150465
1399476980706426882,2907230222
1399476980706426882,1355257214529892352
1399476980706426882,1295757565272502280
1399476980706426882,1346610095875108868
1399476980706426882,1330551278049632259
1399476980706426882,1309199713443475457
1399476980706426882,1348675290441150465
1399476980706426882,1119513390467174400
1399476980706426882,1413992299
1399476980706426882,2550042888
1399476945067425797,68451113
1399476945067425797,63777448
1399476945067425797,34604706
1399476945067425797,235213723
1399476917775093761,1330551278049632259
1399476917775093761,1176198495000244235
1399476917775093761,2550042888
1399476917775093761,1093962187310317568
1399476917775093761,1119513390467174400
1399476917775093761,2907230222
1399476917775093761,1333034705608994816
1399476917775093761,1348675290441150465
1399476917775093761,1346610095875108868
1399476917775093761,1334214382620962817
1399476917775093761,1221550184192258050
