source,target
1399242288732143616,1398418531482365960
1399245443024887813,1398418531482365960
1399307867891519489,1398418531482365960
1399329391579074561,1398418531482365960
1399349099443343364,1398418531482365960
1399351076776660993,1398418531482365960
1399499518874292232,1398418531482365960
1399509938834051072,1398418531482365960
1399537791113981955,1398418531482365960
1399537982671966213,1398418531482365960
1399539924890570753,1398418531482365960
1399571454434287617,1398418531482365960
1399582730006925321,1398418531482365960
1399593959681183748,1398418531482365960
1399601926682075140,1398418531482365960
1399604093849460745,1398418531482365960
1399606154511097859,1398418531482365960
1399639851830431745,1398418531482365960
1399639616479805443,1368890018740269056
1399314701985538050,1399313767515582464
1399313982117355529,1399313767515582464
1399314832663494664,1399313767515582464
1399314195859058690,1399313767515582464
1399314251483955201,1399313767515582464
1399314764568924160,1399313767515582464
1399313790345400324,1399313767515582464
1399314004607123457,1399313767515582464
1399313959568687104,1399313767515582464
1399313904753315843,1399313767515582464
1399313780379631617,1399313767515582464
1399317500765032450,1399313767515582464
1399576347823857669,1399313767515582464
1399576355189280768,1399313767515582464
1399576445022707712,1399313767515582464
1399584685424930818,1399313767515582464
1399584684695244800,1399313767515582464
1399584661974794244,1399313767515582464
1399639432957923328,1399313767515582464
1399599824027197442,1398321446393352193
1399599858747645952,1398321446393352193
1399599846571622402,1398321446393352193
1399599998585782273,1398321446393352193
1399599998212390913,1398321446393352193
1399600507715526656,1398321446393352193
1399617256921907210,1398321446393352193
1399617234150977536,1398321446393352193
1399617256389320705,1398321446393352193
1399617302098857987,1398321446393352193
1399639211150557185,1398321446393352193
1399639220608802816,1398321446393352193
1399639203785363457,1398321446393352193
1399588202889973763,1399587841819254784
1399587865277964289,1399587841819254784
1399587971230322695,1399587841819254784
1399587864103591938,1399587841819254784
1399588151685910528,1399587841819254784
1399587939621883904,1399587841819254784
1399588418825474048,1399587841819254784
1399588253372719105,1399587841819254784
1399589150202810369,1399587841819254784
1399588418670170115,1399587841819254784
1399588533535391745,1399587841819254784
1399588999933669382,1399587841819254784
1399592890796498946,1399587841819254784
1399591885413494791,1399587841819254784
1399588587264364547,1399587841819254784
1399592914943045632,1399587841819254784
1399588897466699779,1399587841819254784
1399588418762444802,1399587841819254784
1399588226248187905,1399587841819254784
1399588366199529473,1399587841819254784
1399588418808602624,1399587841819254784
1399588565118488577,1399587841819254784
1399639189013008385,1399587841819254784
1399638843515707392,1399587841819254784
1399638865816793089,1399587841819254784
1399082906837004295,1398972564798590987
1399082692994498565,1398972564798590987
1399087737312104454,1398972564798590987
1399113789967159300,1398972564798590987
1399114211339509760,1398972564798590987
1399137562967617536,1398972564798590987
1399137540712566784,1398972564798590987
1399598753804394500,1398972564798590987
1399598820250591235,1398972564798590987
1399599237982298113,1398972564798590987
1399599081878700040,1398972564798590987
1399599241857843201,1398972564798590987
1399601117286309890,1398972564798590987
1399599272287408128,1398972564798590987
1399637498561810433,1398972564798590987
1399637446976020480,1398972564798590987
1399637490038882311,1398972564798590987
1399637470749335552,1398972564798590987
1399637498633109505,1398972564798590987
1399637498750554112,1398972564798590987
1399372173337300996,1399358175799808003
